,0
2142,192.252
2143,219.276
2144,248.266
2145,199.262
2146,204.261
2147,238.240
2148,145.278
2149,281.254
2150,228.251
2151,260.285
2152,168.264
2153,227.237
2154,247.257
2155,287.248
2156,261.257
2157,197.247
2158,348.218
2159,209.282
2160,258.258
2161,169.277
2162,143.282
2163,216.266
2164,233.272
2165,322.219
2166,261.255
2167,273.254
2168,181.259
2169,317.231
2170,240.261
2171,322.230
2172,270.246
2173,272.232
2174,323.238
2175,326.234
2176,259.288
2177,304.242
2178,161.269
2179,150.282
2180,209.229
2181,332.218
2182,158.275
2183,251.251
2184,235.258
2185,243.258
2186,217.273
2187,231.272
2188,187.246
2189,218.252
2190,244.228
2191,196.265
2192,241.261
2193,266.262
2194,708.181
2195,255.267
2196,281.249
2197,268.257
2198,202.270
2199,224.224
2200,189.258
2201,248.244
2202,199.283
2203,288.251
2204,352.218
2205,195.262
2206,145.280
2207,351.218
2208,261.266
2209,257.276
2210,294.249
2211,207.255
2212,237.271
2213,166.274
2214,310.241
2215,222.277
2216,217.250
2217,171.270
2218,201.253
2219,241.268
2220,250.259
2221,289.232
2222,225.244
2223,308.254
2224,199.247
2225,352.228
2226,165.273
2227,220.252
2228,243.269
2229,272.245
2230,065.179
2231,262.263
2232,241.230
2233,188.275
2234,281.246
2235,318.238
2236,200.250
2237,242.273
2238,180.278
2239,231.241
2240,242.234
2241,386.248
2242,223.283
2243,305.252
2244,048.183
2245,232.223
2246,237.256
2247,282.259
2248,274.244
2249,263.255
2250,640.224
2251,296.233
2252,228.278
2253,178.268
2254,297.236
2255,204.234
2256,207.283
2257,242.229
2258,210.274
2259,280.241
2260,291.252
2261,300.247
2262,371.182
2263,250.244
2264,309.222
2265,225.243
2266,232.291
2267,306.255
2268,254.232
2269,245.254
2270,332.235
2271,161.279
2272,223.262
2273,188.277
2274,156.281
2275,251.278
2276,188.262
2277,292.229
2278,207.239
2279,235.217
2280,172.264
2281,265.263
2282,241.289
2283,347.220
2284,301.225
2285,263.260
2286,173.267
2287,279.240
2288,309.249
2289,305.239
2290,241.238
2291,206.269
2292,212.258
2293,201.242
2294,235.245
2295,186.251
2296,280.280
2297,230.233
2298,302.246
2299,234.252
2300,240.250
2301,179.271
2302,243.225
2303,340.222
2304,300.249
2305,275.258
2306,225.231
2307,267.232
2308,176.262
2309,306.235
2310,257.245
2311,242.235
2312,241.276
2313,277.256
2314,329.224
2315,204.260
2316,257.257
2317,302.256
2318,314.290
2319,211.270
2320,207.271
2321,224.271
2322,185.270
2323,339.227
2324,284.253
2325,304.230
2326,330.244
2327,152.278
2328,222.255
2329,189.276
2330,213.265
2331,310.239
2332,188.268
2333,227.221
2334,276.248
2335,218.279
2336,255.246
2337,397.228
2338,287.264
2339,252.288
2340,330.239
2341,159.268
2342,292.231
2343,215.239
2344,304.250
2345,227.228
2346,282.257
2347,276.256
2348,296.247
2349,279.248
2350,198.265
2351,253.255
2352,318.248
2353,324.236
2354,260.262
2355,322.234
2356,299.247
2357,309.243
2358,320.247
2359,213.276
2360,278.255
2361,012.187
2362,244.268
2363,297.251
2364,309.235
2365,194.239
2366,199.253
2367,264.258
2368,241.269
2369,358.219
2370,329.243
2371,244.215
2372,267.257
2373,313.252
2374,207.259
2375,326.218
2376,154.273
2377,274.257
2378,250.233
2379,244.292
2380,254.245
2381,238.292
2382,310.247
2383,166.267
2384,173.272
2385,032.180
2386,553.254
2387,298.257
2388,240.272
2389,184.256
2390,240.233
2391,237.262
2392,219.272
2393,196.261
2394,301.220
2395,252.261
2396,307.243
2397,241.227
2398,012.187
2399,286.245
2400,209.258
2401,253.237
2402,250.284
2403,158.271
2404,256.264
2405,193.266
2406,324.237
2407,267.253
2408,208.268
2409,208.239
2410,254.247
2411,359.225
2412,250.240
2413,213.272
2414,208.267
2415,167.279
2416,331.227
2417,271.267
2418,329.235
2419,241.265
2420,294.249
2421,270.235
2422,261.251
2423,261.233
2424,254.264
2425,221.272
2426,285.251
2427,231.251
2428,259.217
2429,231.268
2430,239.249
2431,250.280
2432,264.255
2433,301.254
2434,215.259
2435,294.243
2436,217.251
2437,271.248
2438,286.253
2439,248.232
2440,458.235
2441,296.254
2442,209.262
2443,289.252
2444,177.260
2445,294.227
2446,270.238
2447,296.240
2448,203.263
2449,223.259
2450,150.276
2451,233.263
2452,243.256
2453,201.252
2454,650.180
2455,193.267
2456,198.254
2457,249.286
2458,273.235
2459,216.246
2460,321.226
2461,253.264
2462,196.269
2463,298.215
2464,346.246
2465,200.246
2466,271.236
2467,214.246
2468,198.267
2469,263.268
2470,306.226
2471,242.269
2472,307.235
2473,186.245
2474,185.271
2475,194.266
2476,337.225
2477,261.288
2478,183.261
2479,217.238
2480,340.218
2481,232.238
2482,246.263
2483,235.264
2484,190.251
2485,239.277
2486,269.257
2487,311.247
2488,217.246
2489,250.260
2490,231.259
2491,171.265
2492,374.180
2493,297.239
2494,661.193
2495,217.279
2496,287.229
2497,255.238
2498,269.252
2499,221.243
2500,215.231
2501,222.238
2502,300.256
2503,299.232
2504,219.260
2505,311.243
2506,266.256
2507,243.246
2508,198.260
2509,242.257
2510,258.261
2511,288.248
2512,220.283
2513,254.248
2514,184.252
2515,278.230
2516,278.238
2517,232.261
2518,312.249
2519,209.244
2520,249.222
2521,352.221
2522,216.276
2523,190.242
2524,214.272
2525,274.251
2526,211.255
2527,269.234
2528,271.258
2529,234.241
2530,090.182
2531,206.260
2532,233.216
2533,260.238
2534,202.264
2535,195.255
2536,314.234
2537,251.248
2538,291.252
2539,277.266
2540,306.253
2541,259.203
2542,186.254
2543,256.244
2544,342.229
2545,340.227
2546,279.240
2547,142.281
2548,319.223
2549,301.255
2550,254.286
2551,227.234
2552,276.214
2553,245.242
2554,218.263
2555,192.257
2556,248.229
2557,253.261
2558,278.263
2559,238.263
2560,304.220
2561,208.239
2562,217.281
2563,248.264
2564,236.245
2565,187.253
2566,171.263
2567,236.272
2568,660.184
2569,214.245
2570,000.226
2571,309.234
2572,207.237
2573,277.230
2574,334.236
2575,241.253
2576,179.268
2577,312.241
2578,319.229
2579,347.272
2580,232.247
2581,243.275
2582,311.251
2583,263.251
2584,288.237
2585,210.283
2586,240.291
2587,302.245
2588,294.241
2589,287.245
2590,212.249
2591,237.240
2592,239.261
2593,340.221
2594,315.240
2595,215.279
2596,215.254
2597,240.246
2598,222.259
2599,202.239
2600,237.261
2601,216.265
2602,179.263
2603,204.257
2604,250.265
2605,206.231
2606,289.243
2607,265.266
2608,238.269
2609,221.263
2610,196.246
2611,188.262
2612,169.277
2613,228.250
2614,193.261
2615,313.240
2616,243.249
2617,163.276
2618,207.247
2619,245.225
2620,263.245
2621,271.264
2622,238.221
2623,269.242
2624,320.227
2625,225.250
2626,311.226
2627,219.250
2628,239.233
2629,286.257
2630,229.238
2631,185.267
2632,261.246
2633,296.253
2634,226.262
2635,245.267
2636,309.239
2637,274.251
2638,173.267
2639,348.225
2640,072.180
2641,321.246
2642,231.230
2643,263.239
2644,370.266
2645,299.225
2646,252.259
2647,222.250
2648,246.267
2649,221.272
2650,251.242
2651,302.224
2652,149.282
2653,246.225
2654,262.284
2655,206.251
2656,148.276
2657,170.273
2658,254.229
2659,233.242
2660,335.230
2661,225.272
2662,251.267
2663,358.261
2664,342.218
2665,213.224
2666,209.276
2667,249.262
2668,226.252
2669,247.262
2670,278.282
2671,293.248
2672,223.233
2673,266.230
2674,204.264
2675,137.283
2676,305.227
2677,172.265
2678,253.262
2679,211.276
2680,218.239
2681,284.247
2682,221.230
2683,277.251
2684,334.218
2685,300.243
2686,274.233
2687,264.262
2688,211.224
2689,253.238
2690,222.242
2691,081.179
2692,174.268
2693,217.227
2694,201.268
2695,719.184
2696,245.256
2697,210.269
2698,240.240
2699,211.258
2700,327.244
2701,286.255
2702,194.249
2703,291.237
2704,205.280
2705,251.291
2706,209.252
2707,210.240
2708,208.258
2709,305.251
2710,262.285
2711,191.256
2712,259.251
2713,174.265
2714,284.258
2715,220.262
2716,166.274
2717,277.256
2718,266.250
2719,189.263
2720,263.288
2721,245.262
2722,231.235
2723,249.221
2724,253.254
2725,310.223
2726,295.231
2727,295.254
2728,252.249
2729,219.279
2730,250.289
2731,247.262
2732,222.231
2733,162.270
2734,222.248
2735,261.273
2736,189.267
2737,248.219
2738,227.251
2739,196.276
2740,217.230
2741,311.249
2742,200.246
2743,227.251
2744,233.238
2745,187.279
2746,266.262
2747,325.244
2748,261.289
2749,224.238
2750,274.254
2751,224.257
2752,216.228
2753,245.247
2754,186.267
2755,254.285
2756,261.242
2757,238.238
2758,267.287
2759,228.274
2760,292.232
2761,229.264
2762,311.238
2763,288.247
2764,167.280
2765,249.259
2766,269.255
2767,227.256
2768,308.254
2769,230.244
2770,178.265
2771,175.273
2772,258.264
2773,263.230
2774,238.233
2775,595.241
2776,225.266
2777,216.269
2778,346.268
2779,310.236
2780,227.249
2781,267.244
2782,241.293
2783,210.257
2784,156.280
2785,292.254
2786,173.273
2787,246.240
2788,298.255
2789,233.256
2790,234.214
2791,227.281
2792,349.224
2793,317.240
2794,212.234
2795,265.263
2796,275.241
2797,174.266
2798,272.246
2799,263.250
2800,334.222
2801,226.237
2802,327.237
2803,245.271
2804,184.265
2805,208.260
2806,206.280
2807,186.265
2808,186.253
2809,206.246
2810,237.269
2811,313.223
2812,201.241
2813,268.260
2814,292.230
2815,153.283
2816,240.260
2817,266.236
2818,235.246
2819,180.272
2820,334.232
2821,280.265
2822,219.258
2823,301.225
2824,268.248
2825,200.254
2826,238.290
2827,258.268
2828,301.239
2829,307.238
2830,287.252
2831,183.262
2832,210.242
2833,292.258
2834,229.235
2835,276.236
2836,239.252
2837,209.250
2838,231.261
2839,206.267
2840,214.268
2841,280.255
2842,243.254
2843,251.290
2844,251.259
2845,308.254
2846,153.281
2847,186.264
2848,245.263
2849,264.247
2850,215.265
2851,265.256
2852,201.254
2853,302.243
2854,263.262
2855,177.274
2856,324.242
2857,318.241
2858,181.265
2859,337.239
2860,237.272
2861,280.257
2862,324.239
2863,225.294
2864,306.255
2865,297.248
2866,216.232
2867,279.261
2868,307.251
2869,206.238
2870,326.232
2871,301.250
2872,193.254
2873,258.216
2874,184.272
2875,251.247
2876,192.238
2877,200.265
2878,167.264
2879,331.232
2880,210.237
2881,202.256
2882,267.246
2883,293.263
2884,248.245
2885,263.240
2886,246.281
2887,244.269
2888,323.238
2889,216.247
2890,248.255
2891,180.256
2892,241.229
2893,224.254
2894,220.256
2895,221.246
2896,184.257
2897,206.247
2898,170.275
2899,266.263
2900,250.288
2901,193.244
2902,253.265
2903,339.218
2904,162.275
2905,286.251
2906,287.262
2907,302.228
2908,229.296
2909,310.248
2910,196.263
2911,230.246
2912,194.263
2913,248.253
2914,234.221
2915,231.262
2916,222.253
2917,194.273
2918,185.255
2919,300.226
2920,223.240
2921,229.292
2922,425.243
2923,199.249
2924,233.239
2925,293.260
2926,269.255
2927,248.271
2928,235.244
2929,268.265
2930,199.280
2931,296.238
2932,236.237
2933,261.268
2934,276.258
2935,302.249
2936,239.265
2937,233.272
2938,345.229
2939,239.295
2940,276.284
2941,257.265
2942,241.245
2943,254.265
2944,387.259
2945,225.283
2946,214.244
2947,209.247
2948,294.230
2949,334.221
2950,238.250
2951,193.267
2952,066.180
2953,185.246
2954,352.228
2955,309.245
2956,238.266
2957,250.250
2958,213.258
2959,170.265
2960,194.258
2961,280.241
2962,261.238
2963,169.270
2964,185.253
2965,309.248
2966,333.241
2967,236.261
2968,229.237
2969,272.250
2970,252.247
2971,263.244
2972,336.264
2973,205.239
2974,323.219
2975,304.243
2976,331.238
2977,292.251
2978,249.251
2979,256.239
2980,436.229
2981,248.254
2982,306.249
2983,214.263
2984,184.273
2985,196.261
2986,265.262
2987,248.246
2988,219.278
2989,163.268
2990,197.259
2991,247.269
2992,333.237
2993,207.248
2994,163.275
2995,233.273
2996,306.244
2997,260.204
2998,248.235
2999,324.222
3000,289.257
3001,234.231
3002,279.268
3003,192.239
3004,181.256
3005,708.181
3006,257.287
3007,272.263
3008,250.241
3009,186.270
3010,329.235
3011,202.255
3012,315.238
3013,303.227
3014,341.219
3015,191.290
3016,237.262
3017,241.247
3018,246.247
3019,222.278
3020,164.272
3021,249.263
3022,251.249
3023,280.239
3024,256.255
3025,239.217
3026,223.294
3027,216.279
3028,225.240
3029,216.229
3030,342.269
3031,332.270
3032,347.222
3033,296.244
3034,230.238
3035,258.242
3036,291.258
3037,203.239
3038,194.243
3039,302.231
3040,231.246
3041,320.240
3042,221.242
3043,214.223
3044,369.246
3045,260.245
3046,165.269
3047,199.237
3048,243.264
3049,355.219
3050,207.263
3051,225.279
3052,346.267
3053,236.249
3054,217.240
3055,247.219
3056,185.277
3057,275.248
3058,449.238
3059,193.267
3060,239.256
3061,360.222
3062,342.235
3063,165.265
3064,314.245
3065,339.222
3066,220.276
3067,215.283
3068,196.281
3069,328.238
3070,217.281
3071,237.269
3072,214.259
3073,177.262
3074,284.247
3075,303.227
3076,246.261
3077,190.262
3078,175.267
3079,347.271
3080,228.245
3081,251.214
3082,204.246
3083,342.221
3084,310.261
3085,178.266
3086,250.222
3087,207.273
3088,213.233
3089,319.223
3090,288.255
3091,226.272
3092,303.228
3093,282.262
3094,252.260
3095,238.224
3096,184.265
3097,260.240
3098,162.282
3099,198.252
3100,250.231
3101,322.243
3102,230.261
3103,254.286
3104,282.245
3105,239.242
3106,240.256
3107,199.271
3108,349.226
3109,149.279
3110,230.291
3111,297.253
3112,265.250
3113,234.247
3114,175.267
3115,316.249
3116,246.246
3117,302.247
3118,449.236
3119,239.238
3120,322.242
3121,305.242
3122,317.230
3123,288.243
3124,241.239
3125,305.248
3126,250.253
3127,313.243
3128,335.238
3129,253.260
3130,153.275
3131,655.211
3132,362.223
3133,228.274
3134,294.244
3135,302.220
3136,198.265
3137,213.252
3138,288.236
3139,169.271
3140,194.254
3141,327.222
3142,320.221
3143,293.255
3144,322.244
3145,178.270
3146,307.248
3147,310.232
3148,251.240
3149,249.246
3150,285.236
3151,233.265
3152,331.243
3153,270.243
3154,306.253
3155,205.260
3156,212.264
3157,280.250
3158,256.248
3159,280.251
3160,209.256
3161,224.260
3162,264.299
3163,214.272
3164,224.278
3165,233.230
3166,201.260
3167,195.255
3168,209.246
3169,289.263
3170,150.278
3171,211.275
3172,198.243
3173,277.262
3174,249.216
3175,238.256
3176,197.265
3177,267.229
3178,234.271
3179,163.280
3180,366.219
3181,182.278
3182,235.232
3183,263.245
3184,199.254
3185,319.236
3186,177.258
3187,318.237
3188,193.249
3189,159.279
3190,210.249
3191,296.261
3192,256.218
3193,262.264
3194,201.257
3195,285.255
3196,148.281
3197,253.251
3198,230.273
3199,320.249
3200,371.184
3201,247.243
3202,189.252
3203,302.243
3204,183.269
3205,222.252
3206,371.185
3207,251.258
3208,245.215
3209,258.247
3210,275.237
3211,217.250
3212,240.269
3213,197.279
3214,179.268
3215,280.241
3216,289.249
3217,195.267
3218,224.252
3219,237.295
3220,263.273
3221,158.279
3222,283.245
3223,263.275
3224,284.252
3225,305.253
3226,213.262
3227,349.218
3228,231.229
3229,296.241
3230,211.248
3231,291.232
3232,209.247
3233,326.276
3234,201.266
3235,279.244
3236,229.251
3237,287.247
3238,206.229
3239,197.248
3240,224.233
3241,171.273
3242,221.278
3243,212.251
3244,260.254
3245,202.238
3246,270.236
3247,149.278
3248,276.249
3249,247.290
3250,266.280
3251,315.250
3252,171.279
3253,227.250
3254,193.272
3255,253.259
3256,262.262
3257,174.273
3258,157.274
3259,328.238
3260,350.273
3261,257.242
3262,204.240
3263,267.254
3264,325.224
3265,194.265
3266,222.227
3267,262.241
3268,260.250
3269,272.246
3270,667.179
3271,329.220
3272,232.246
3273,196.267
3274,352.218
3275,253.242
3276,299.251
3277,261.276
3278,140.283
3279,278.260
3280,264.284
3281,206.237
3282,222.258
3283,177.259
3284,150.282
3285,316.227
3286,181.271
3287,226.263
3288,291.253
3289,307.224
3290,267.267
3291,278.255
3292,178.256
3293,295.240
3294,215.251
3295,262.241
3296,276.243
3297,230.260
3298,245.223
3299,349.183
3300,230.254
3301,250.225
3302,167.265
3303,260.266
3304,266.257
3305,264.245
3306,216.241
3307,242.246
3308,231.273
3309,249.243
3310,184.253
3311,159.268
3312,219.240
3313,206.271
3314,271.244
3315,278.235
3316,287.253
3317,220.254
3318,243.263
3319,187.252
3320,298.256
3321,197.236
3322,255.237
3323,175.258
3324,201.279
3325,235.247
3326,254.233
3327,251.238
3328,245.282
3329,240.257
3330,311.229
3331,189.260
3332,294.242
3333,300.232
3334,186.276
3335,235.223
3336,247.245
3337,330.230
3338,237.223
3339,204.230
3340,320.244
3341,264.229
3342,218.236
3343,241.240
3344,352.224
3345,222.240
3346,215.243
3347,273.237
3348,303.220
3349,258.256
3350,254.248
3351,270.244
3352,298.224
3353,251.233
3354,339.227
3355,232.271
3356,292.253
3357,254.287
3358,251.220
3359,264.265
3360,213.260
3361,149.280
3362,194.253
3363,196.275
3364,210.263
3365,712.179
3366,199.264
3367,267.248
3368,180.257
3369,231.268
3370,209.279
3371,225.224
3372,362.219
3373,173.268
3374,219.254
3375,213.223
3376,276.245
3377,249.263
3378,212.251
3379,222.245
3380,142.280
3381,209.253
3382,212.259
3383,304.223
3384,297.223
3385,203.285
3386,191.250
3387,203.246
3388,198.267
3389,309.255
3390,265.240
3391,229.250
3392,194.241
3393,240.238
3394,152.282
3395,173.268
3396,342.264
3397,183.256
3398,161.272
3399,319.225
3400,237.247
3401,341.221
3402,220.277
3403,202.255
3404,264.282
3405,237.263
3406,266.241
3407,213.278
3408,320.239
3409,363.180
3410,293.254
3411,185.267
3412,211.265
3413,305.247
3414,185.262
3415,236.219
3416,265.241
3417,301.254
3418,353.223
3419,207.265
3420,309.253
3421,322.225
3422,243.252
3423,318.233
3424,271.267
3425,292.255
3426,247.244
3427,202.259
3428,379.180
3429,282.232
3430,205.282
3431,238.262
3432,218.235
3433,257.246
3434,272.248
3435,207.265
3436,263.288
3437,304.250
3438,244.259
3439,240.245
3440,215.273
3441,396.223
3442,179.264
3443,293.235
3444,344.230
3445,321.235
3446,270.239
3447,286.244
3448,161.271
3449,195.269
3450,280.268
3451,317.236
3452,329.241
3453,256.266
3454,230.256
3455,219.241
3456,240.258
3457,254.267
3458,241.220
3459,202.231
3460,214.277
3461,175.270
3462,233.239
3463,295.253
3464,266.283
3465,214.232
3466,684.184
3467,204.261
3468,249.285
3469,230.255
3470,205.245
3471,171.261
3472,319.229
3473,272.234
3474,271.250
3475,256.250
3476,315.248
3477,274.266
3478,319.246
3479,271.231
3480,199.255
3481,208.258
3482,298.227
3483,287.243
3484,292.255
3485,249.244
3486,161.279
3487,189.258
3488,265.249
3489,220.245
3490,477.228
3491,175.267
3492,204.282
3493,365.220
3494,248.258
3495,239.234
3496,177.259
3497,248.268
3498,220.245
3499,316.236
3500,190.275
3501,300.246
3502,205.261
3503,263.236
3504,300.228
3505,333.234
3506,254.267
3507,232.280
3508,206.259
3509,287.248
3510,224.263
3511,235.291
3512,255.214
3513,225.280
3514,211.272
3515,193.262
3516,257.254
3517,147.280
3518,235.243
3519,259.233
3520,278.281
3521,259.231
3522,330.244
3523,335.230
3524,258.239
3525,259.251
3526,184.279
3527,231.225
3528,305.231
3529,166.273
3530,309.250
3531,224.277
3532,241.264
3533,226.275
3534,241.251
3535,343.236
3536,240.227
3537,216.256
3538,337.271
3539,262.257
3540,228.268
3541,314.248
3542,232.269
3543,571.254
3544,203.257
3545,249.215
3546,316.220
